2025-06-05 13:54:53,081 - n_users=50821, n_items=57440	n_interactions=1302695	n_train=1172425, n_test=130270, sparsity=0.00040
2025-06-05 13:54:53,081 - Namespace(data_path='data/', seed=2024, dataset='gowalla', verbose=1, save_model=False, epoch=200, n_batch=40, batch_size=10240, train_num=10000, sample_num=40, lr=0.001, embed_size=64, t_size=1, emb_reg=1e-05, int_reg=1e-05, ssl_reg=0.4, kl_reg=0.01, n_layers=2, n_intents=512, temp=0.2, show_step=1, Ks='[20, 40]')
2025-06-05 13:59:31,701 - Epoch 23 [9.8s + 1.6s]: train==[4.07932=0.16452 + 3.70460 + 0.20785 + 0.00236 ], test-recall=[0.2023, 0.2815], test-ndcg=[0.1213, 0.1420]
2025-06-05 13:59:43,281 - Epoch 24 [9.6s + 2.0s]: train==[4.07011=0.16501 + 3.69507 + 0.20767 + 0.00236 ], test-recall=[0.2038, 0.2832], test-ndcg=[0.1223, 0.1431]
2025-06-05 13:59:54,511 - Epoch 25 [9.6s + 1.7s]: train==[4.06186=0.16526 + 3.68677 + 0.20748 + 0.00236 ], test-recall=[0.2055, 0.2852], test-ndcg=[0.1232, 0.1440]
2025-06-05 14:00:05,822 - Epoch 26 [9.8s + 1.5s]: train==[4.05399=0.16524 + 3.67917 + 0.20721 + 0.00236 ], test-recall=[0.2066, 0.2868], test-ndcg=[0.1242, 0.1451]
2025-06-05 14:00:17,066 - Epoch 27 [9.6s + 1.7s]: train==[4.04743=0.16537 + 3.67275 + 0.20695 + 0.00237 ], test-recall=[0.2082, 0.2883], test-ndcg=[0.1250, 0.1459]
2025-06-05 14:00:28,987 - Epoch 28 [10.1s + 1.8s]: train==[4.04107=0.16497 + 3.66701 + 0.20672 + 0.00237 ], test-recall=[0.2094, 0.2892], test-ndcg=[0.1258, 0.1467]
2025-06-05 14:00:40,230 - Epoch 29 [9.6s + 1.6s]: train==[4.03677=0.16569 + 3.66202 + 0.20668 + 0.00237 ], test-recall=[0.2102, 0.2900], test-ndcg=[0.1264, 0.1473]
2025-06-05 14:00:51,750 - Epoch 30 [9.8s + 1.7s]: train==[4.03187=0.16501 + 3.65788 + 0.20660 + 0.00238 ], test-recall=[0.2112, 0.2913], test-ndcg=[0.1270, 0.1479]
2025-06-05 14:01:03,101 - Epoch 31 [9.8s + 1.5s]: train==[4.02668=0.16482 + 3.65297 + 0.20651 + 0.00238 ], test-recall=[0.2120, 0.2922], test-ndcg=[0.1276, 0.1485]
2025-06-05 14:01:15,012 - Epoch 32 [10.4s + 1.5s]: train==[4.02314=0.16507 + 3.64925 + 0.20643 + 0.00238 ], test-recall=[0.2131, 0.2927], test-ndcg=[0.1282, 0.1490]
2025-06-05 14:01:26,273 - Epoch 33 [9.7s + 1.6s]: train==[4.01942=0.16487 + 3.64567 + 0.20648 + 0.00239 ], test-recall=[0.2138, 0.2943], test-ndcg=[0.1286, 0.1497]
2025-06-05 14:01:38,163 - Epoch 34 [10.1s + 1.8s]: train==[4.01624=0.16458 + 3.64285 + 0.20642 + 0.00239 ], test-recall=[0.2147, 0.2949], test-ndcg=[0.1291, 0.1502]
2025-06-05 14:01:49,717 - Epoch 35 [10.1s + 1.5s]: train==[4.01342=0.16443 + 3.64014 + 0.20646 + 0.00239 ], test-recall=[0.2150, 0.2957], test-ndcg=[0.1294, 0.1506]
2025-06-05 14:02:00,658 - Epoch 36 [9.2s + 1.7s]: train==[4.01018=0.16418 + 3.63713 + 0.20648 + 0.00240 ], test-recall=[0.2159, 0.2964], test-ndcg=[0.1300, 0.1511]
2025-06-05 14:02:11,908 - Epoch 37 [9.7s + 1.6s]: train==[4.00746=0.16374 + 3.63483 + 0.20649 + 0.00240 ], test-recall=[0.2162, 0.2975], test-ndcg=[0.1303, 0.1516]
2025-06-05 14:02:23,017 - Epoch 38 [9.4s + 1.7s]: train==[4.00473=0.16400 + 3.63166 + 0.20667 + 0.00240 ], test-recall=[0.2163, 0.2982], test-ndcg=[0.1305, 0.1520]
2025-06-05 14:02:34,264 - Epoch 39 [9.5s + 1.7s]: train==[4.00174=0.16323 + 3.62958 + 0.20652 + 0.00241 ], test-recall=[0.2171, 0.2993], test-ndcg=[0.1308, 0.1524]
2025-06-05 14:02:45,435 - Epoch 40 [9.5s + 1.7s]: train==[4.00021=0.16334 + 3.62784 + 0.20662 + 0.00241 ], test-recall=[0.2175, 0.2995], test-ndcg=[0.1311, 0.1526]
2025-06-05 14:02:56,209 - Epoch 41 [9.3s + 1.5s]: train==[3.99845=0.16277 + 3.62657 + 0.20670 + 0.00241 ], test-recall=[0.2178, 0.3000], test-ndcg=[0.1315, 0.1530]
2025-06-05 14:03:07,840 - Epoch 42 [9.9s + 1.8s]: train==[3.99686=0.16272 + 3.62483 + 0.20689 + 0.00242 ], test-recall=[0.2181, 0.3006], test-ndcg=[0.1316, 0.1531]
2025-06-05 14:03:19,437 - Epoch 43 [9.8s + 1.8s]: train==[3.99435=0.16212 + 3.62283 + 0.20697 + 0.00242 ], test-recall=[0.2181, 0.3009], test-ndcg=[0.1317, 0.1534]
2025-06-05 14:03:30,581 - Epoch 44 [9.6s + 1.5s]: train==[3.99324=0.16225 + 3.62144 + 0.20712 + 0.00242 ], test-recall=[0.2185, 0.3018], test-ndcg=[0.1320, 0.1539]
2025-06-05 14:03:41,566 - Epoch 45 [9.3s + 1.7s]: train==[3.99132=0.16204 + 3.61955 + 0.20731 + 0.00242 ], test-recall=[0.2190, 0.3019], test-ndcg=[0.1323, 0.1540]
2025-06-05 14:03:53,510 - Epoch 46 [10.2s + 1.8s]: train==[3.98900=0.16121 + 3.61806 + 0.20730 + 0.00243 ], test-recall=[0.2196, 0.3023], test-ndcg=[0.1327, 0.1543]
2025-06-05 14:04:04,581 - Epoch 47 [9.5s + 1.6s]: train==[3.98813=0.16109 + 3.61719 + 0.20742 + 0.00243 ], test-recall=[0.2200, 0.3026], test-ndcg=[0.1329, 0.1546]
2025-06-05 14:04:15,446 - Epoch 48 [9.3s + 1.6s]: train==[3.98635=0.16102 + 3.61536 + 0.20754 + 0.00243 ], test-recall=[0.2201, 0.3035], test-ndcg=[0.1330, 0.1549]
2025-06-05 14:04:27,497 - Epoch 49 [10.1s + 1.9s]: train==[3.98513=0.16076 + 3.61443 + 0.20751 + 0.00244 ], test-recall=[0.2205, 0.3043], test-ndcg=[0.1333, 0.1552]
2025-06-05 14:04:38,722 - Epoch 50 [9.8s + 1.5s]: train==[3.98453=0.16071 + 3.61370 + 0.20769 + 0.00244 ], test-recall=[0.2207, 0.3042], test-ndcg=[0.1335, 0.1554]
2025-06-05 14:04:49,762 - Epoch 51 [9.4s + 1.6s]: train==[3.98360=0.16036 + 3.61299 + 0.20781 + 0.00244 ], test-recall=[0.2210, 0.3044], test-ndcg=[0.1337, 0.1556]
2025-06-05 14:05:00,841 - Epoch 52 [9.4s + 1.7s]: train==[3.98188=0.16016 + 3.61145 + 0.20783 + 0.00244 ], test-recall=[0.2208, 0.3049], test-ndcg=[0.1337, 0.1557]
2025-06-05 14:05:12,227 - Epoch 53 [9.9s + 1.5s]: train==[3.98112=0.16041 + 3.61036 + 0.20791 + 0.00245 ], test-recall=[0.2208, 0.3057], test-ndcg=[0.1338, 0.1561]
2025-06-05 14:05:23,550 - Epoch 54 [9.4s + 1.9s]: train==[3.98005=0.15980 + 3.60993 + 0.20787 + 0.00245 ], test-recall=[0.2210, 0.3061], test-ndcg=[0.1340, 0.1563]
2025-06-05 14:05:35,153 - Epoch 55 [10.0s + 1.6s]: train==[3.97901=0.15958 + 3.60908 + 0.20790 + 0.00245 ], test-recall=[0.2212, 0.3061], test-ndcg=[0.1342, 0.1564]
2025-06-05 14:05:46,285 - Epoch 56 [9.5s + 1.6s]: train==[3.97881=0.15932 + 3.60906 + 0.20798 + 0.00245 ], test-recall=[0.2214, 0.3057], test-ndcg=[0.1344, 0.1565]
2025-06-05 14:05:57,405 - Epoch 57 [9.6s + 1.5s]: train==[3.97817=0.15936 + 3.60832 + 0.20804 + 0.00246 ], test-recall=[0.2218, 0.3064], test-ndcg=[0.1346, 0.1567]
2025-06-05 14:06:08,639 - Epoch 58 [9.6s + 1.6s]: train==[3.97719=0.15917 + 3.60750 + 0.20806 + 0.00246 ], test-recall=[0.2222, 0.3066], test-ndcg=[0.1348, 0.1569]
2025-06-05 14:06:19,927 - Epoch 59 [9.8s + 1.5s]: train==[3.97680=0.15873 + 3.60757 + 0.20804 + 0.00246 ], test-recall=[0.2222, 0.3075], test-ndcg=[0.1349, 0.1572]
2025-06-05 14:06:30,831 - Epoch 60 [9.3s + 1.6s]: train==[3.97638=0.15840 + 3.60727 + 0.20825 + 0.00246 ], test-recall=[0.2226, 0.3076], test-ndcg=[0.1350, 0.1572]
2025-06-05 14:06:42,014 - Epoch 61 [9.7s + 1.5s]: train==[3.97505=0.15826 + 3.60610 + 0.20823 + 0.00247 ], test-recall=[0.2228, 0.3084], test-ndcg=[0.1352, 0.1575]
2025-06-05 14:06:52,974 - Epoch 62 [9.4s + 1.5s]: train==[3.97560=0.15838 + 3.60649 + 0.20827 + 0.00247 ], test-recall=[0.2232, 0.3083], test-ndcg=[0.1353, 0.1575]
2025-06-05 14:07:04,184 - Epoch 63 [9.6s + 1.6s]: train==[3.97462=0.15781 + 3.60593 + 0.20840 + 0.00247 ], test-recall=[0.2227, 0.3088], test-ndcg=[0.1353, 0.1578]
2025-06-05 14:07:15,816 - Epoch 64 [9.9s + 1.7s]: train==[3.97421=0.15798 + 3.60532 + 0.20843 + 0.00247 ], test-recall=[0.2233, 0.3090], test-ndcg=[0.1354, 0.1579]
2025-06-05 14:07:27,561 - Epoch 65 [9.8s + 2.0s]: train==[3.97320=0.15776 + 3.60449 + 0.20847 + 0.00248 ], test-recall=[0.2232, 0.3092], test-ndcg=[0.1355, 0.1580]
2025-06-05 14:07:39,536 - Epoch 66 [10.2s + 1.8s]: train==[3.97332=0.15759 + 3.60484 + 0.20841 + 0.00248 ], test-recall=[0.2235, 0.3094], test-ndcg=[0.1356, 0.1581]
2025-06-05 14:07:51,778 - Epoch 67 [10.2s + 2.0s]: train==[3.97254=0.15756 + 3.60400 + 0.20850 + 0.00248 ], test-recall=[0.2230, 0.3097], test-ndcg=[0.1356, 0.1583]
2025-06-05 14:08:03,677 - Epoch 68 [9.7s + 2.2s]: train==[3.97179=0.15712 + 3.60366 + 0.20854 + 0.00248 ], test-recall=[0.2234, 0.3104], test-ndcg=[0.1358, 0.1585]
2025-06-05 14:08:15,614 - Epoch 69 [10.1s + 1.8s]: train==[3.97206=0.15695 + 3.60396 + 0.20866 + 0.00249 ], test-recall=[0.2238, 0.3108], test-ndcg=[0.1359, 0.1586]
